Mnemonic,Long Name,Issuer Name,Security Type,Ticker
TSWE,VANECK VECTORS SUSTAINABLE WORLD EQUAL,VANECK VECTORS ETFS N.V.,SP,TSWE.L
TEET,VANECK EUROPEAN EQUAL WEIGHT UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TEET.L
TNAE,VANECK MORNINGSTAR NA EW UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TNAE.L
TDIV,VANECK MORNINGSTAR DM DIVIDEND UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TDIV.L
ASIL,LY CHINA ENTERPRISE (HSCEI) UCITS ETF-AC,MULTI UNITS LUXEMBOURG,SP,ASIL.L
AEJ,LY MSCI AC ASIP EX-JAP UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,AEJ.L
KRW,LYXOR MSCI KOREA UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,KRW.L
TWND,LYXOR MSCI TAIWAN UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,TWND.L
CECL,LY MSCI EAST EUR EX RUS UCI ETF -ACC USD,MULTI UNITS LUXEMBOURG,SP,CECL.L
RIOL,LYXOR MSCI BRAZIL UCITS ETF - ACC GBX,MULTI UNITS LUXEMBOURG,SP,RIOL.L
LTMU,LY MSCI EM LATIN AME UCI ETF - ACC USD,MULTI UNITS LUXEMBOURG,SP,LTMU.L
MALU,LYXOR MSCI MALAYSIA UCITS ETF - ACC GBP,MULTI UNITS LUXEMBOURG,SP,MALU.L
AFSU,LY MSCI SOUTH AFRICA UCITS ETF - ACC USD,MULTI UNITS LUXEMBOURG,SP,AFSU.L
TURL,LYXOR MSCI TURKEY UCITS ETF - ACC GBX,MULTI UNITS LUXEMBOURG,SP,TURL.L
RUSL,LYXOR MSCI RUSSIA UCITS ETF - DIST GBX,MULTI UNITS LUXEMBOURG,SP,RUSL.L
WELL,HANGINS INDX HCARE INNOVATION UCTETF-ACC,HANETF ICAV,SP,WELL.L
KUW8,KMEFIC FTSE KUWAIT EQUITY UCITS ETF ACC,HANETF ICAV,SP,KUW8.L
ESPO,VANECK VECTORS VIDEO GAMING AND ESPO ETF,VANECK VECTORS UCITS ETFS PLC,SP,ESPO.L
CBDX,THE MED CANNABIS&WELLNESS UCITS ETF ACC,HANETF ICAV,SP,CBDX.L
USUF,SCIBETA HFI US EQ 6F EW (USD) ETF,FUNDLOGIC ALTERNATIVES PLC,SP,USUF.L
MDBG,UBS ETF SDBB GBP DIS,UBS ETF,SP,MDBG.L
EUSR,UBS ETF EMU SRI GBP,UBS ETF,SP,EUSR.L
SRUG,UBS ETF MSCI USA SR H-GBP DIS,UBS (IRL) ETF PLC,SP,SRUG.L
SRIW,UBS ETF MSCI WORLD SR USD DIS,UBS (IRL) ETF PLC,SP,SRIW.L
SRWG,UBS ETF MSCI WORLD SR H-GBP DIS,UBS (IRL) ETF PLC,SP,SRWG.L
SRIU,UBS ETF MSCI USA SR USD DIS,UBS (IRL) ETF PLC,SP,SRIU.L
E127,COMSTAGE MSCI EMERGING MKTS UCITS ETF,COMSTAGE,SP,E127.L
GOAT,VANECK MORNINGSTAR GLOBAL WIDE MOAT ETF,VANECK VECTORS UCITS ETFS PLC,SP,GOAT.L
XGLE,X EUROZONE GOVERNMENT 1C,XTRACKERS II,SP,XGLE.L
XUTD,X USD TREASURIES,XTRACKERS II,SP,XUTD.L
XUT3,X USD TREASURIES 1-3,XTRACKERS II,SP,XUT3.L
MINT,PIMCO US SHORT MATURITY UCITS USD IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,MINT.L
CUK,AMUNDI ETF MSCI UK UCITS ETF,AMUNDI ETF,SP,CUK.L
CS1,AMUNDI ETF MSCI SPAIN UCITS ETF,AMUNDI ETF,SP,CS1.L
CG1,AMUNDI ETF DAX UCITS ETF DR,AMUNDI ETF,SP,CG1.L
ANRJ,AMUNDI ETF MSCI EUROPE ENERGY UCITS ETF,AMUNDI ETF,SP,ANRJ.L
CH5,AMUNDI ETF MSCI EUROPE HEALTHCARE,AMUNDI ETF,SP,CH5.L
CB5,AMUNDI ETF MSCI EUROPE BANKS UCITS ETF,AMUNDI ETF,SP,CB5.L
QUID,PIMCO STERL SHORT MATURITY UCITS GBP IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,QUID.L
S6EW,OSSIAM STOXX EUROPE 600 EW NR ETF,OSSIAM LUX,SP,S6EW.L
EUMV,OSSIAM ISTOXX EURP MIN VAR NR ETF,OSSIAM LUX,SP,EUMV.L
EMLB,PIMCO EM ADV LOCAL BOND UCITS USD AC,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,EMLB.L
UKMV,OSSIAM FTSE 100 MIN VAR ETF,OSSIAM LUX,SP,UKMV.L
XGIG,X GLOBAL INFLATION LINKED GBP,XTRACKERS II,SP,XGIG.L
XGSG,X GLOBAL GOV BOND GBP,XTRACKERS II,SP,XGSG.L
XSTR,XTRACKERS II X GBP RATE SWAP,XTRACKERS II,SP,XSTR.L
STHY,PIMCO US HY CORP BOND IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,STHY.L
DEMV,OSSIAM EMG MKTS MIN VAR NR ETF -USD,OSSIAM LUX,SP,DEMV.L
UB12,UBS ETF MSCI EUROPE (EUR) A-DIS,UBS ETF,SP,UB12.L
UC46,UBS ETF MSCI USA SOCIALLY RESP UCITS,UBS ETF,SP,UC46.L
UC44,UBS ETF MSCI WORLD SOCIALLY RESPONSIBLEA,UBS ETF,SP,UC44.L
LEML,LYXOR ETF MSCI EMERGING MARKETS,MULTI UNITS FRANCE,SP,LEML.L
WATL,LYXOR WORLD WATER - DIST,MULTI UNITS FRANCE,SP,WATL.L
JPNL,LYXOR JAPAN (TOPIX) - DIST,MULTI UNITS FRANCE,SP,JPNL.L
DJEL,LYXOR DOW JONES INDUSTRIAL AVG - DIST,LYXOR INTERNATIONAL ASSET MANAGEMNT,SP,DJEL.L
INRL,LYXOR ETF MSCI INDIA,MULTI UNITS FRANCE,SP,INRL.L
SGQL,LYXOR ETF SG GLOBAL QUALITY INCOME NTR,MULTI UNITS LUXEMBOURG,SP,SGQL.L
XG7U,X GLOBAL INFLATION LINKED USD,XTRACKERS II,SP,XG7U.L
UC55,UBS ETF MSCI WORLD (USD) A-DIS,UBS ETF,SP,UC55.L
MSED,LYXOR CORE EURO STOXX 50,LYXOR INDEX FUND,SP,MSED.L
MEUD,LYXOR CORE STOXX EUROPE 600,LYXOR INDEX FUND,SP,MEUD.L
CRWU,OSSIAM RISK WGHT COMMO EXG ETF-USD,OSSIAM LUX,SP,CRWU.L
SGQE,LYX ETF SG EURO QUALITY INCOME DIS,MULTI UNITS LUXEMBOURG,SP,SGQE.L
STHE,PIMCO US HY CORP BOND EUR IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,STHE.L
XCS2,X AUSTRALIA GOVERNMENT BOND,XTRACKERS II,SP,XCS2.L
XG7S,X GLOBAL GOV BOND,XTRACKERS II,SP,XG7S.L
XGIU,X GLBAL INFLATION LINKED 5C,XTRACKERS II,SP,XGIU.L
UC63,UBS ETF-MSCI UNITED KINGDOM A-DIS,UBS ETF,SP,UC63.L
UC64,UBS ETF-MSCI UNITED KINGDOM A-ACC,UBS ETF,SP,UC64.L
EMLI,PIMCO EM ADV LOCAL BOND UCITS USD IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,EMLI.L
DSUS,LYX ETF 10Y US T DAILY SHORT ACC,MULTI UNITS FRANCE,SP,DSUS.L
WLDU,LYXOR MSCI WORLD - MH TO USD - DIST,MULTI UNITS FRANCE,SP,WLDU.L
GEF,MS GLOBAL EQUITY FACTORS UCITS ETF USD,FUNDLOGIC ALTERNATIVES PLC,SP,GEF.L
RUSG,LYXOR RUSSELL 1000 GROWTH - ACC,MULTI UNITS FRANCE,SP,RUSG.L
RUSV,LYXOR RUSSELL 1000 VALUE - ACC - USD,MULTI UNITS FRANCE,SP,RUSV.L
XBAG,X GLOBAL AGGREGATE SWAP,XTRACKERS II,SP,XBAG.L
SGVB,LYX ETF SG GLOBAL VALUE BETA ACC,LYXOR INDEX FUND,SP,SGVB.L
CACX,LYXOR CAC 40 - DIST,LYXOR INTERNATIONAL ASSET MANAGEMNT,SP,CACX.L
MIBX,LYXOR FTSE MIB - DIST,MULTI UNITS FRANCE,SP,MIBX.L
DAXX,LYX ETF DAX (DR) ACC,MULTI UNITS LUXEMBOURG,SP,DAXX.L
CNAA,LYX ETF HWABAO WP MSCI CHINA A(DR) ACC,MULTI UNITS FRANCE,SP,CNAA.L
UC79,UBS ETF MSCI EM SOCIALLY RESP USD A-DIS,UBS ETF,SP,UC79.L
UC67,UBS ETF - MSCI USA UCITS ETF (USD) A-DIS,UBS ETF,SP,UC67.L
DHS,WISDOMTREE US EQUITY INCOME UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DHS.L
DESE,WISDOMTREE US SMALLCAP DIV UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DESE.L
EEI,WT EUROPE EQTY INCOME UCITS,WISDOMTREE ISSUER ICAV,SP,EEI.L
DFE,WISDOMTREE EUROPE SMALLCAP DIV UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DFE.L
UKSR,UBS ETF MSCI UK SRI A-DIS,UBS (IRL) ETF PLC,SP,UKSR.L
UC76,UBS ETF BLM BARC US LIQUID CRP USD A-DIS,UBS ETF,SP,UC76.L
UC85,UBS ETF BLM BARC US LIQ CRP HD TO GBP AD,UBS ETF,SP,UC85.L
UC82,UBSETF BLM BARC US LIQ CRP 1-5 HD TO GBP,UBS ETF,SP,UC82.L
UC81,UBSETF BLM BARC US LIQ CRP 1-5 USD A-DIS,UBS ETF,SP,UC81.L
NXKE,NOMURA NIKKEI 225 EUR-HEDGED UCITS ETF,NOMURA NEXT FUNDS IRELAND PLC,SP,NXKE.L
NXKU,NOMURA NIKKEI 225 USD-HEDGED UCITS ETF,NOMURA NEXT FUNDS IRELAND PLC,SP,NXKU.L
MSEU,LYXOR EURO STOXX 50 - DAILY H TO USD-ACC,MULTI UNITS FRANCE,SP,MSEU.L
MSEX,LYXOR EURO STOXX 50 - DAILY H TO GBP-ACC,MULTI UNITS FRANCE,SP,MSEX.L
UC89,UBSETF MSCI EMU HDG TO USD A-DIS,UBS ETF,SP,UC89.L
CAPE,OSSIAM ETF SHILLER BARCLAYS CAPE EU-EUR,OSSIAM LUX,SP,CAPE.L
CSHD,LYXOR EURO OVERNIGHT RETURN UCITS ETF,MULTI UNITS FRANCE,SP,CSHD.L
UC87,UBSETF MSCI CANADA HDG TO GBP A-ACC,UBS ETF,SP,UC87.L
UC90,UBSETF CMCI COMPOSITE GBP A-ACC,UBS ETFS PLC,SP,UC90.L
MEUG,LYXOR MSCI EUROPE - DIST GBP,MULTI UNITS FRANCE,SP,MEUG.L
ISEQ,WISDOMTREE ISEQ 20 UCITS ETF,WISDOMTREE ISSUER ICAV,SP,ISEQ.L
PAXJ,LYX ETF MSCI PACIFIC EX JAPAN DIS,MULTI UNITS LUXEMBOURG,SP,PAXJ.L
DXGP,WT GERMANY EQUITY UCITS ETF – GBP HED,WISDOMTREE ISSUER ICAV,SP,DXGP.L
STYC,PIMCO US HY CORP BOND AC,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,STYC.L
DXJ,WT JAPAN EQUITY UCITS ETF USD HEDGED,WISDOMTREE ISSUER ICAV,SP,DXJ.L
HEDJ,WT EUROPE EQUITY UCITS ETF – USD HED,WISDOMTREE ISSUER ICAV,SP,HEDJ.L
NJXE,NOMURA JPXNIKKEI400 NETTR D-EUR HD UCITS,NOMURA NEXT FUNDS IRELAND PLC,SP,NJXE.L
NJXU,NOMURA JPXNIKKEI400 NETTR D-USD HD UCITS,NOMURA NEXT FUNDS IRELAND PLC,SP,NJXU.L
CSH2,LYXOR SMART CASH UCITS ETF C-GBP,LYXOR INDEX FUND,SP,CSH2.L
MVAE,LYX ETF FTSE EURO MINI VARIANCE ACC,MULTI UNITS LUXEMBOURG,SP,MVAE.L
UC93,UBSETF MSCI SWITZERLAND HDG TO GBP A-ACC,UBS ETF,SP,UC93.L
UC94,UBSETF MSCI SWITZERLAND HDG TO GBP A-DIS,UBS ETF,SP,UC94.L
FEDF,LYX ETF FED FUNDS US CASH ACC,MULTI UNITS LUXEMBOURG,SP,FEDF.L
UCAP,OSSIAM ETF SHILLER BARCLAYS CAPE US-USD,OSSIAM LUX,SP,UCAP.L
JPSR,UBSETF MSCI JAPAN SOC. RESPON. JPY A-DIS,UBS ETF,SP,JPSR.L
USEF,MS US EQUITY FACTORS UCITS ETF,FUNDLOGIC ALTERNATIVES PLC,SP,USEF.L
SGQX,LYXOR SGQI UCITS ETF MTHLY HDGD C-GBP,MULTI UNITS LUXEMBOURG,SP,SGQX.L
UC97,UBSETF BLM BARC US LIQ CRP SUS USD A-DIS,UBS ETF,SP,UC97.L
USIG,LYX ETF US LIQ IG CORP BDS DIS,LYXOR INDEX FUND,SP,USIG.L
UD02,UBSETF FACTOR M. EMU LOW VOL. EUR A-DIS,UBS ETF,SP,UD02.L
UD03,UBSETF FACTOR EMU PRIME VAL. EUR A-DIS,UBS ETF,SP,UD03.L
UD04,UBSETF FACTOR EMU QUALITY EUR A-DIS,UBS ETF,SP,UD04.L
UC95,UBSETF FACTOR M. USA LOW VOL. USD A-DIS,UBS (IRL) ETF PLC,SP,UC95.L
UC96,UBSETF FACTOR USA PRIME VALUE USD A-DIS,UBS (IRL) ETF PLC,SP,UC96.L
UC99,UBSETF FACTOR USA QUALITY USD A-DIS,UBS (IRL) ETF PLC,SP,UC99.L
WUKD,WISDOMTREE UK EQUITY INCOME UCITS ETF,WISDOMTREE ISSUER ICAV,SP,WUKD.L
DEMA,WSDMTREE EMRGNG ASIA EQTY INC UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DEMA.L
DXGE,WT GERMANY EQUITY UCITS ETF – USD HED,WISDOMTREE ISSUER ICAV,SP,DXGE.L
HEDP,WT EUROPE EQUITY UCITS ETF – GBP HED,WISDOMTREE ISSUER ICAV,SP,HEDP.L
DXJP,WT JAPAN EQUITY UCITS ETF – GBP HED,WISDOMTREE ISSUER ICAV,SP,DXJP.L
STHS,PIMCO US HY CORP BOND  GBP IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,STHS.L
AUGA,UBSETF AUSTRALIA HEDG. TO GBP A-ACC,UBS (IRL) ETF PLC,SP,AUGA.L
UPVL,UBSETF FACTOR USA PRIME V. H. GBP A-DIS,UBS (IRL) ETF PLC,SP,UPVL.L
UQLT,UBSETF FACTOR USA QUALITY H. GBP A-DIS,UBS (IRL) ETF PLC,SP,UQLT.L
SBEM,UBSETF BLM BARC USD EMMA SOVER USD A-DIS,UBS ETF,SP,SBEM.L
CXAU,UBSETF CMCI EX-AGRICULTURE USD,UBS ETFS PLC,SP,CXAU.L
SBEG,UBSETF BLM BARC USD EMMA SOVER GBP A-DIS,UBS ETF,SP,SBEG.L
DGRA,WT US QUAL DIV GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DGRA.L
GGRA,WT GLBL QUAL DIV GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,GGRA.L
US71,LYX CORE US TREASURIES 7-10Y (DR) ETF,MULTI UNITS LUXEMBOURG,SP,US71.L
EGRA,WISDOMTREE EZ QD GROW UCITS ETF-EUR ACC,WISDOMTREE ISSUER ICAV,SP,EGRA.L
ALQD,X USD ASIACORP BOND,XTRACKERS II,SP,ALQD.L
US13,LYX CORE US $ TREASURIES 1-3Y (DR) ETF,MULTI UNITS LUXEMBOURG,SP,US13.L
GILI,LYXOR CORE FTSE UK GILTS INFLATION-LINK,MULTI UNITS LUXEMBOURG,SP,GILI.L
GILS,LYXOR CORE FTSE ACTUARIES UK GILTS DIST,MULTI UNITS LUXEMBOURG,SP,GILS.L
COUK,LYX ETF IBOXX LIQ CORP LG DA DIS TH,MULTI UNITS LUXEMBOURG,SP,COUK.L
GGRW,WT GLOBAL QD GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,GGRW.L
EGRW,WISDOMTREE EZ QD GROW UCITS ETF-EUR,WISDOMTREE ISSUER ICAV,SP,EGRW.L
DGRW,WT US QD GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DGRW.L
HEDK,WT EUROPE EQUITY UCITS ETF - USD H ACC,WISDOMTREE ISSUER ICAV,SP,HEDK.L
DEMR,WT EM EI UCITS ETF - ACC,WISDOMTREE ISSUER ICAV,SP,DEMR.L
EEIA,WT EUROPE EQUITY INCOME UCITS ETF ACC,WISDOMTREE ISSUER ICAV,SP,EEIA.L
DFEA,WT SMCAP DIV - ACC,WISDOMTREE ISSUER ICAV,SP,DFEA.L
DHSA,WT US EQUITY INCOME UCITS ETF – ACC,WISDOMTREE ISSUER ICAV,SP,DHSA.L
DHSG,WISDOMTREE USE EFT - GBP HEDGED,WISDOMTREE ISSUER ICAV,SP,DHSG.L
USPG,UBSETF S&P 500 GBP HD A-DIS,UBS (IRL) ETF PLC,SP,USPG.L
UBTP,UBSETF BLM BARC TIPS1-10 HD GBP A-ACC,UBS ETF,SP,UBTP.L
UBTL,UBSETF BLM BARC TIPS 10+ USD A-DIS,UBS ETF,SP,UBTL.L
UBTS,UBSETF BLM BARC TIPS1-10 USD A-DIS,UBS ETF,SP,UBTS.L
BRZ,AMUNDI MSCI BRAZIL UCITS ETF,AMUNDI INDEX SOLUTIONS ,SP,BRZ.L
FT1K,AMUNDI FTSE 100 UCITS ETF - GBP,AMUNDI INDEX SOLUTIONS ,SP,FT1K.L
CBSE,UBSETF BLM BARC MSCI EUR.AR.LIQ.C.EUR,UBS ETF,SP,CBSE.L
EPIQ,WISDOMTREE INDIA QUALITY UCITS ETF – USD,WISDOMTREE ISSUER ICAV,SP,EPIQ.L
EPIE,WT INDIA QUALITY UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,EPIE.L
DXJA,WT JAPAN EQUITY UCITS ETF - USD HED ACC,WISDOMTREE ISSUER ICAV,SP,DXJA.L
USFM,UBSETF MSCI US SEL FACTOR MIX USD A-DIS,UBS (IRL) ETF PLC,SP,USFM.L
BCCU,UBSETF BLOOMBERG COMMODITY CMCI A-DIS,UBS ETFS PLC,SP,BCCU.L
GGOV,AMUNDI J.P. MORGAN GLOBAL GOVIES DR,AMUNDI ETF,SP,GGOV.L
NRAM,AMUNDI INDEX MSCI NORTH AMERICA DR,AMUNDI ETF,SP,NRAM.L
MWRD,AMUNDI INDEX MSCI WORLD DR,AMUNDI ETF,SP,MWRD.L
EPRA,AMUNDI INDEX FTSE EPRA NAREIT GLOBAL DR,AMUNDI ETF,SP,EPRA.L
UC48,UBSETF MSCI AC ASIA EX JAPAN A-ACC,UBS ETFS PLC,SP,UC48.L
HYST,LYX ETF BOFAML $ ST TERM HY BD DIS,LYXOR INDEX FUND,SP,HYST.L
SP5C,LYXOR S&P 500 UCITS ETF - C-EUR,MULTI UNITS LUXEMBOURG,SP,SP5C.L
UB0A,UBSETF MSCI USA HD GBP A-ACC,UBS (IRL) ETF PLC,SP,UB0A.L
UB0B,UBSETF MSCI USA HD GBP A-DIS,UBS (IRL) ETF PLC,SP,UB0B.L
UB0E,UBSETF MSCI EMU HGBP A-ACC,UBS ETF,SP,UB0E.L
UB0F,UBSETF MSCI EMU HGBP A-DIS,UBS ETF,SP,UB0F.L
UB0C,UBSETF MSCI JAPAN HGBP A-ACC,UBS ETF,SP,UB0C.L
UB0D,UBSETF MSCI JAPAN HGBP A-DIS,UBS ETF,SP,UB0D.L
JPXU,LYX ETF JPXNIKKEI400(DR) DHUSD ACC TH,MULTI UNITS LUXEMBOURG,SP,JPXU.L
JPX4,LYX ETF JPXNIKKEI400(DR) ACC TH,MULTI UNITS LUXEMBOURG,SP,JPX4.L
AUAD,UBSETF MSCI AUSTRALIA AUD A-DIS,UBS (IRL) ETF PLC,SP,AUAD.L
JPXX,LYX ETF JPXNIKKEI400(DR) DHGBP ACC TH,MULTI UNITS LUXEMBOURG,SP,JPXX.L
SWIH,LYX ETF $ FLOATING RATE MH GBP DIS,LYXOR INDEX FUND,SP,SWIH.L
USAU,LYXOR MSCI USA - DIST,MULTI UNITS FRANCE,SP,USAU.L
WLDD,LYXOR MSCI WORLD - DIST,MULTI UNITS FRANCE,SP,WLDD.L
MVAU,LYX ETF FTSE USA MIN VAR ACC TH,MULTI UNITS LUXEMBOURG,SP,MVAU.L
UBIF,UBSETF BG BAR EUR INFL LNK 1-10 EUR ADIS,UBS ETF,SP,UBIF.L
SEMC,UBSETF JPM USD EM DIV BOND 1-5 USD ADIS,UBS ETF,SP,SEMC.L
MTXX,LYX ETF ALL-MAT INV GRD (DR) ACC TH,MULTI UNITS LUXEMBOURG,SP,MTXX.L
MTIX,LYX ETF EMTS INF LKD INV GR ACC TH,MULTI UNITS LUXEMBOURG,SP,MTIX.L
ELLE,LYX ETF GLOB GENDER EQUALITY (DR) ACC,LYXOR INDEX FUND,SP,ELLE.L
STEA,PIMCO US HY CORP BOND EUR AC,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,STEA.L
AWSG,UBS ETF ACWI SRI HDG GBP DIS,UBS (IRL) ETF PLC,SP,AWSG.L
AWSR,UBS ETF ACWI SRI HDG USD ACC,UBS (IRL) ETF PLC,SP,AWSR.L
EPRE,AMUNDI FTSE EPRA EUROPE REAL ESTATE,AMUNDI INDEX SOLUTIONS ,SP,EPRE.L
CWEU,AMUNDI MSCI WORLD ENERGY,AMUNDI INDEX SOLUTIONS ,SP,CWEU.L
CWFU,AMUNDI MSCI WORLD FINANCIALS,AMUNDI INDEX SOLUTIONS ,SP,CWFU.L
BYBU,AMUNDI S&P 500 BUYBACK,AMUNDI INDEX SOLUTIONS ,SP,BYBU.L
LUXU,AMUNDI S&P GLOBAL LUXURY,AMUNDI INDEX SOLUTIONS ,SP,LUXU.L
MGTU,LYXOR DJ GLOBAL TITANS 50,MULTI UNITS FRANCE,SP,MGTU.L
SMRU,AMUNDI INDEX GLOBAL MULTI SMART BETA,AMUNDI INDEX SOLUTIONS ,SP,SMRU.L
CMU,AMUNDI INDEX MSCI EMU DR,AMUNDI INDEX SOLUTIONS ,SP,CMU.L
CJ1U,AMUNDI INDEX MSCI JAPAN DR,AMUNDI INDEX SOLUTIONS ,SP,CJ1U.L
CP9U,AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,AMUNDI INDEX SOLUTIONS ,SP,CP9U.L
UBXX,UBS ETF JPM USD EM DIV 1-5GD,UBS ETF,SP,UBXX.L
UD08,UBS ETF CMCI EX AGRICULTURE HDG GBP A-A,UBS ETFS PLC,SP,UD08.L
UD06,UBS ETF BB COMMODITY CMCI HDG TO GBP A-A,UBS ETFS PLC,SP,UD06.L
LCAN,LYXOR MSCI CANADA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCAN.L
LAUU,LYXOR AUSTRALIA (S&P/ASX 200) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LAUU.L
SGQP,LYXOR SG GLOBAL QUALITY INCOME NTR,MULTI UNITS LUXEMBOURG,SP,SGQP.L
LCUK,LYXOR CORE MORNINGSTAR UK NT (DR) UCITS,MULTI UNITS LUXEMBOURG,SP,LCUK.L
LCUS,LYXOR CORE MORNINGSTAR US (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCUS.L
LCWL,LYXOR CORE MSCI WORLD (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCWL.L
LCJP,LYXOR CORE MSCI JAPAN (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCJP.L
ALAU,AMUNDI MSCI EM LATIN AMERICA,AMUNDI INDEX SOLUTIONS ,SP,ALAU.L
AEXK,AMUNDI MSCI EUROPE EX UK,AMUNDI INDEX SOLUTIONS ,SP,AEXK.L
CEUR,AMUNDI MSCI EUROPE,AMUNDI INDEX SOLUTIONS ,SP,CEUR.L
CN1,AMUNDI MSCI NORDIC,AMUNDI INDEX SOLUTIONS ,SP,CN1.L
CSWU,AMUNDI MSCI SWITZERLAND,AMUNDI INDEX SOLUTIONS ,SP,CSWU.L
RS2U,AMUNDI RUSSELL 2000,AMUNDI INDEX SOLUTIONS ,SP,RS2U.L
500U,AMUNDI S&P 500,AMUNDI INDEX SOLUTIONS ,SP,500U.L
JPHG,AMUNDI NIK400 DH GBP,AMUNDI INDEX SOLUTIONS ,SP,JPHG.L
JPHU,AMUNDI NIK400 DH USD,AMUNDI INDEX SOLUTIONS ,SP,JPHU.L
JPNY,AMUNDI JPX-NIKKEI 400,AMUNDI INDEX SOLUTIONS ,SP,JPNY.L
AASU,AMUNDI MSCI EM ASIA,AMUNDI INDEX SOLUTIONS ,SP,AASU.L
LCAL,LYXOR MSCI EM ASIA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCAL.L
ANXU,AMUNDI NASDAQ-100,AMUNDI INDEX SOLUTIONS ,SP,ANXU.L
MIVO,AMUNDI MSCI EUROPE MIN VOL FACTOR,AMUNDI INDEX SOLUTIONS ,SP,MIVO.L
CU2U,AMUNDI MSCI USA,AMUNDI INDEX SOLUTIONS ,SP,CU2U.L
CI2U,AMUNDI MSCI INDIA,AMUNDI INDEX SOLUTIONS ,SP,CI2U.L
CW8U,AMUNDI MSCI WORLD,AMUNDI INDEX SOLUTIONS ,SP,CW8U.L
CE9U,AMUNDI MSCI EASTERN EUROPE EX RUSSIA,AMUNDI INDEX SOLUTIONS ,SP,CE9U.L
CC1U,AMUNDI MSCI CHINA,AMUNDI INDEX SOLUTIONS ,SP,CC1U.L
AUEM,AMUNDI MSCI EMERGING MARKETS,AMUNDI INDEX SOLUTIONS ,SP,AUEM.L
TPXU,AMUNDI JAPAN TOPIX,AMUNDI INDEX SOLUTIONS ,SP,TPXU.L
TPHU,AMUNDI JAPAN TOPIX DH USD,AMUNDI INDEX SOLUTIONS ,SP,TPHU.L
TPHG,AMUNDI JAPAN TOPIX DH GBP,AMUNDI INDEX SOLUTIONS ,SP,TPHG.L
WESG,LYXOR MSCI WORLD ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,WESG.L
UESG,LYXOR MSCI USA ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,UESG.L
EESG,LYXOR MSCI EMU ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,EESG.L
MESG,LYXOR MSCI EM ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,MESG.L
CCBO,WISDOMTREE AT1 COCO BOND UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,CCBO.L
COCB,WT AT1 COCO BOND UCITS ETF – USD ACC,WISDOMTREE ISSUER ICAV,SP,COCB.L
PUTW,WT CBOE S&P 500 PUTW UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,PUTW.L
BNKU,LYXOR S&P 500 BANKS UCITS ETF,MULTI UNITS LUXEMBOURG,SP,BNKU.L
GENG,UBS (IRL) ETF GL GEN EQ HDG GPB ACC,UBS (IRL) ETF PLC,SP,GENG.L
GENE,UBS (IRL) ETF GL GEN EQ USD ACC,UBS (IRL) ETF PLC,SP,GENE.L
EUFM,UBS ETF EMU SEL FAC MIX EUR ACC,UBS ETF,SP,EUFM.L
DFJ,WT JAPAN SMALLCAP DIV UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DFJ.L
DFJA,WT JAPAN SMALLCAP DIV UCITS ETF - USDACC,WISDOMTREE ISSUER ICAV,SP,DFJA.L
USMF,WT US MULTIFACTOR UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,USMF.L
