Mnemonic,Long Name,Issuer Name,Security Type,Ticker,Asset_Class,Geography
IMBS,ISHS US MTGE BKD SEC UCITS EFT USD DIST,ISHARES IV PLC,SP,IMBS.L,Fixed Income,US
SUAS,ISHS MSCI USA SRI UCITS ETF USD ACC,ISHARES IV PLC,SP,SUAS.L,Global Equity,US
IUSZ,ISHARES EDGE MSCI USA SIZE FACTOR,ISHARES IV PLC,SP,IUSZ.L,Global Equity,US
IUQA,ISHARES EDGE MSCI USA QUALITY FACTOR,ISHARES IV PLC,SP,IUQA.L,Global Equity,US
IUVL,ISHARES EDGE MSCI USA VALUE FACTOR,ISHARES IV PLC,SP,IUVL.L,Global Equity,US
IUMO,ISHARES EDGE MSCI USA MOMENTUM FACTOR,ISHARES IV PLC,SP,IUMO.L,Global Equity,US
OMXS,ISHARES OMX STOCKHOLM CAPPED UCITS ETF,ISHARES IV PLC,SP,OMXS.L,Global Equity,Global
LQDA,ISHARES $ CORP BOND UCITS ETF USD (ACC),ISHARES PLC,SP,LQDA.L,Fixed Income,US
EMID,IS MSCI EUR MID CAP ETF EUR (DIST),ISHARES VI PLC,SP,EMID.L,Global Equity,Europe
EQDS,IS EUROPE QUALITY DIVIDEND EUR (DIST),ISHARES II PLC,SP,EQDS.L,Global Equity,Europe
ICOM,ISHARES DIVERSIFIED COMM SWP UCITS ETF,ISHARES VI PLC,SP,ICOM.L,Global Equity,Global
GILE,ISH GLBL INF LINK GOV BND EUR HGD (DIST),ISHARES III PLC,SP,GILE.L,Fixed Income,Europe
DTLE,ISH $ TRSRY BOND 20+ YR UCITS € HGD DIST,ISHARES IV PLC,SP,DTLE.L,Fixed Income,Global
SUSW,ISHARES MSCI WLD SRI UCITS EUR (ACC),ISHARES IV PLC,SP,SUSW.L,Global Equity,Europe
SUWS,ISHARES MSCI WLD SRI UCITS USD (ACC),ISHARES IV PLC,SP,SUWS.L,Global Equity,US
RBOD,ISHARES AUTOMAT & RBOT UCITS USD (DIST),ISHARES IV PLC,SP,RBOD.L,Global Equity,US
BTEC,ISHARES NASDAQ US BIOTEC UCITS USD (ACC),ISHARES IV PLC,SP,BTEC.L,Global Equity,US
ISFD,ISHARES COR FTSE 100 UCITS USD HDG (ACC),ISHARES PLC,SP,ISFD.L,UK Equity,UK
HYLA,ISHARES GL HYLD CRP BOND UCITS USD (ACC),ISHARES PLC,SP,HYLA.L,Fixed Income,US
IGLA,ISHARES GL GOVT BOND UCITS USD (ACC),ISHARES III PLC,SP,IGLA.L,Fixed Income,US
IUQD,ISH USA QUALITY ETF USD DIST,ISHARES IV PLC,SP,IUQD.L,Global Equity,US
IUVD,ISH USA VALUE ETF USD DIST,ISHARES IV PLC,SP,IUVD.L,Global Equity,US
IUMD,ISH USA MOMENTUM ETF USD DIST,ISHARES IV PLC,SP,IUMD.L,Global Equity,US
UFSD,ISH USA MULTIFACTOR ETF USD DIST,ISHARES IV PLC,SP,UFSD.L,Global Equity,US
SPMD,ISH SP500 MIN VOL ETF USD DIST,ISHARES VI PLC,SP,SPMD.L,Global Equity,US
IEQD,ISH EUROPE QUALITY ETF EUR DIST,ISHARES IV PLC,SP,IEQD.L,Global Equity,Europe
IEDL,ISH EUROPE VALUE ETF EUR DIST,ISHARES IV PLC,SP,IEDL.L,Global Equity,Europe
IEMD,ISH EUROPE MOMENTUM ETF EUR DIST,ISHARES IV PLC,SP,IEMD.L,Global Equity,Europe
IFSD,ISH EUROPE MULTIFACTOR ETF EUR DIST,ISHARES IV PLC,SP,IFSD.L,Global Equity,Europe
MVED,ISH EUROPE MIN VOL ETF EUR DIST,ISHARES VI PLC,SP,MVED.L,Global Equity,Europe
ITPG,ISH $ TIPS ETF GBP HDG ACC,ISHARES II PLC,SP,ITPG.L,Fixed Income,UK
TI5G,ISH $ TIPS 0-5 ETF GBP HDG DIST,ISHARES II PLC,SP,TI5G.L,Fixed Income,UK
IGLH,ISH GLOB GOVT BOND ETF GBP-H D,ISHARES III PLC,SP,IGLH.L,Fixed Income,UK
IBTE,ISH $ TRES 1-3Y ETF EUR-H ACC,ISHARES PLC,SP,IBTE.L,Fixed Income,Europe
IBTG,ISH $ TRES 1-3Y ETF GBP-H DIST,ISHARES PLC,SP,IBTG.L,Fixed Income,UK
SPEH,ISH SPAIN GVT BOND UCITS ETF USD HG ACC,ISHARES V PLC,SP,SPEH.L,Fixed Income,US
ITEH,ISH ITALY GVT BOND UCITS ETF USD HG ACC,ISHARES V PLC,SP,ITEH.L,Fixed Income,US
DTLA,ISH $ T BND 20+YR ETF USD ACC,ISHARES IV PLC,SP,DTLA.L,Fixed Income,US
BNKS,ISH SP US BANKS ETF USD ACC,ISHARES V PLC,SP,BNKS.L,Global Equity,US
CEUG,ISH MSCI EMU UCITS ETF GBP HG DIS,ISHARES VII PLC,SP,CEUG.L,Global Equity,UK
EMGA,ISH JPM LOC EM GOVT BND ETF USD ACC,ISHARES III PLC,SP,EMGA.L,Fixed Income,US
IGAA,ISH E ASIA LOCAL GOVT BND ETF USD ACC,ISHARES III PLC,SP,IGAA.L,Fixed Income,US
GAAA,ISH GLB AAA-AA GVT BND ETF USD ACC,ISHARES VI PLC,SP,GAAA.L,Fixed Income,US
GSPX,ISH S&P500 UCITS ETF GBP-H DIST,ISHARES VII PLC,SP,GSPX.L,Global Equity,UK
LOCK,ISH DGTL SEC UCITS ETF,ISHARES IV PLC,SP,LOCK.L,Global Equity,Global
OPEN,ISH RE INCL / DIVERSITY ETF,ISHARES IV PLC,SP,OPEN.L,Global Equity,Global
IUCM,ISH SP500 COMMS UCITS ETF,ISHARES V PLC,SP,IUCM.L,Global Equity,US
EMSA,ISH JPM ESG $EM BOND ETF-A,ISHARES II PLC,SP,EMSA.L,Fixed Income,Emerging Markets
EMES,ISH JPM ESG $EM BOND ETF-D,ISHARES II PLC,SP,EMES.L,Fixed Income,Emerging Markets
ROLL,ISH BBG ROLL SELECT SWAP CMDT ETF,ISHARES VI PLC,SP,ROLL.L,Alternatives,Global
SAEM,ISH MSCI EM IMI USD-A,ISHARES IV PLC,SP,SAEM.L,Global Equity,US
SEDM,ISH MSCI EM IMI USD-D,ISHARES IV PLC,SP,SEDM.L,Global Equity,US
SAUM,ISH MSCI EMU ESG-GBP-A,ISHARES IV PLC,SP,SAUM.L,Global Equity,UK
SMUD,ISH MSCI EMU ESG-GBP-D,ISHARES IV PLC,SP,SMUD.L,Global Equity,UK
SAEU,ISH MSCI EU ESG GBP-A,ISHARES IV PLC,SP,SAEU.L,Global Equity,UK
SDUE,ISH MSCI EU ESG GBP-D,ISHARES IV PLC,SP,SDUE.L,Global Equity,UK
SASU,ISH MSCI USA ESG USD-A,ISHARES IV PLC,SP,SASU.L,Global Equity,US
SDUS,ISH MSCI USA ESG USD-D,ISHARES IV PLC,SP,SDUS.L,Global Equity,US
SAWD,ISH MSCI WORLD ESG USD-A,ISHARES IV PLC,SP,SAWD.L,Global Equity,US
SDWD,ISH MSCI WORLD ESG USD-D,ISHARES IV PLC,SP,SDWD.L,Global Equity,US
SAJP,ISH MSCI JAP ESG USD-A,ISHARES IV PLC,SP,SAJP.L,Global Equity,US
SDJP,ISH MSCI JAP ESG USD-D,ISHARES IV PLC,SP,SDJP.L,Global Equity,US
SHLD,ISH DGTL SEC USD-D,ISHARES IV PLC,SP,SHLD.L,Global Equity,US
SUSU,ISHARES $ CORP BOND ESG 0-3YR UCITS ETF,ISHARES II PLC,SP,SUSU.L,Fixed Income,Global
EMVL,ISH MSCI EM VALUE USD-ACC,ISHARES IV PLC,SP,EMVL.L,Global Equity,US
IBTU,ISH $ TR BND 0-1YR U-D,ISHARES PLC,SP,IBTU.L,Fixed Income,Global
IB01,ISH $ TR BND 0-1YR U-A,ISHARES PLC,SP,IB01.L,Fixed Income,Global
ECAR,ISH ELEC V DRIV TECH U-A,ISHARES IV PLC,SP,ECAR.L,Global Equity,Global
WMVG,ISH EDG MSCI WRD MIN V GBP,ISHARES VI PLC,SP,WMVG.L,Global Equity,UK
IGTM,ISH $ TBILLS 7-10YR GBP HEDGED DIS,ISHARES II PLC,SP,IGTM.L,Fixed Income,UK
CBUG,ISH $ TBILLS 3-7YR GBP HEDGED DIS,ISHARES VII PLC,SP,CBUG.L,Fixed Income,UK
EMUD,ISH MSCI EMU ESG ENH EUR D,ISHARES IV PLC,SP,EMUD.L,Global Equity,Europe
EEJD,ISH MSCI JPN ESG ENH USD D,ISHARES IV PLC,SP,EEJD.L,Global Equity,US
EEDS,ISH MSCI USA ESG ENH USD D,ISHARES IV PLC,SP,EEDS.L,Global Equity,US
EEWD,ISH MSCI WRLD ESG ENH USD D,ISHARES IV PLC,SP,EEWD.L,Global Equity,US
EEUD,ISH MSCI EUROPE ESG ENH EUR D,ISHARES IV PLC,SP,EEUD.L,Global Equity,Europe
IKSA,ISH MSCI SA CAP USD A,ISHARES III PLC,SP,IKSA.L,Global Equity,US
EEDM,ISH MSCI EM USG E USD D,ISHARES IV PLC,SP,EEDM.L,Global Equity,US
GHYG,ISH GHY CORP BND GBP H D,ISHARES PLC,SP,GHYG.L,Fixed Income,UK
IKSD,ISH MSCI SA C USD D,ISHARES III PLC,SP,IKSD.L,Global Equity,US
SGSU,ISH $ CB 0-3 ESG U GBP H D,ISHARES II PLC,SP,SGSU.L,Global Equity,UK
SUOG,ISH € CB ESG GBP H D,ISHARES II PLC,SP,SUOG.L,Global Equity,UK
FEUI,FIDELITY EUROPE QUAL INC UCITS ETF - INC,FIDELITY UCITS ICAV,SP,FEUI.L,Global Equity,Europe
FEME,FIDELITY EM QUAL INCOME UCITS ETF - INC,FIDELITY UCITS ICAV,SP,FEME.L,Global Equity,Emerging Markets
GOVP,ISH $ TSY BND UCITS GBP HDGED,ISHARES PLC,SP,GOVP.L,Fixed Income,UK
DHYA,ISH $HY CB ESG A,ISHARES II PLC,SP,DHYA.L,Global Equity,Global
EDG2,ISH MSCI EM ESG ACC,ISHARES IV PLC,SP,EDG2.L,Global Equity,Emerging Markets
EGMW,ISH MSCI WORLD ESG ACC,ISHARES IV PLC,SP,EGMW.L,Global Equity,Global
IDTG,ISH $TSY 20+ GBP HG DIST,ISHARES IV PLC,SP,IDTG.L,Fixed Income,UK
UESD,ISH GBP U B ESD D,ISHARES IV PLC,SP,UESD.L,Fixed Income,UK
HSEU,HSBC EUROPE SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSEU.L,Global Equity,Europe
HSJD,HSBC JAPAN SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSJD.L,Global Equity,Japan
HSUD,HSBC USA SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSUD.L,Global Equity,US
HSWD,HSBC DEV WORLD SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSWD.L,Global Equity,Global
MVEE,IS EDG EUR MNVL ESG €A,ISHARES VI PLC,SP,MVEE.L,Global Equity,Europe
MVEW,IS EDG WD MNVL ESG $A,ISHARES VI PLC,SP,MVEW.L,Global Equity,Global
MVEA,IS EDG US MNVL ESG $A,ISHARES VI PLC,SP,MVEA.L,Global Equity,US
TRSY,SPDR BBARC US TREAS BOND ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRSY.L,Fixed Income,US
USAG,SPDR BBARC US AGG BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,USAG.L,Fixed Income,US
EMAD,SPDR MSCI EM ASIA UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMAD.L,Global Equity,Asia Pacific
EMSD,SPDR MSCI EMRG MRKTS SM CAP UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMSD.L,Global Equity,Emerging Markets
EMRD,SPDR MSCI EMERGING MARKETS UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EMRD.L,Global Equity,Emerging Markets
IMID,SPDR MSCI ACWI IMI UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,IMID.L,Global Equity,Global
ACWD,SPDR MSCI ACWI UCITS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,ACWD.L,Global Equity,Global
EMDD,SPDR BBARC EM LOCAL BOND UCITS $,SSGA SPDR ETFS EUROPE I PLC,SP,EMDD.L,Fixed Income,Emerging Markets
USDV,SPDR S&P US DIVIDEND ARISTOCRATS UCITETF,SSGA SPDR ETFS EUROPE I PLC,SP,USDV.L,Global Equity,US
EMDV,SPDR S&P EMERGING MARKETS DVDND UCIT ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMDV.L,Global Equity,US
SPY4,SPDR S&P 400 US MID CAP UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SPY4.L,Global Equity,US
JNKE,SPDR BBARC EURO HY BOND UCITS,SSGA SPDR ETFS EUROPE I PLC,SP,JNKE.L,Fixed Income,Europe
UKDV,SPDR S&P UK DIVIDEND ARISTOCRAT UCIT ETF,SSGA SPDR ETFS EUROPE I PLC,SP,UKDV.L,Global Equity,UK
EUDV,SPDR S&P EURO DIVIDEND ARISTOCRATS ETF£,SSGA SPDR ETFS EUROPE I PLC,SP,EUDV.L,Global Equity,US
FTAL,SPDR FTSE UK ALL-SHARE UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,FTAL.L,Global Equity,UK
SPX5,SPDR S&P 500 UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SPX5.L,Global Equity,US
GLTL,SPDR BBARC  15+ YEAR GILT UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLTL.L,Fixed Income,UK
GLTS,SPDR BBARC 1-5 YEAR GILT UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLTS.L,Fixed Income,UK
UKCO,SPDR BBARC STERLING CORP BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,UKCO.L,Fixed Income,UK
GLTY,SPDR BBARC UK GILT UCITS ET,SSGA SPDR ETFS EUROPE I PLC,SP,GLTY.L,Fixed Income,UK
GLRE,SPDR DOW JONES GLOBAL REAL EST UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLRE.L,Alternatives,US
LOWV,SPDR S&P 500 LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LOWV.L,Global Equity,US
EURO,SPDR MSCI EMU UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EURO.L,Global Equity,Europe
EMIL,SPDR EM INFLATION LINKED BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMIL.L,Fixed Income,Emerging Markets
GLDV,SPDR S&P GLOBAL DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLDV.L,Global Equity,US
ASDV,SPDR S&P PAN ASIA DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,ASDV.L,Global Equity,US
TRS3,SPDR BBARC 1-3 US TREASURY BOND,SSGA SPDR ETFS EUROPE I PLC,SP,TRS3.L,Fixed Income,US
SEUC,SPDR BBARC  0-3 EURO CORPORATE BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SEUC.L,Fixed Income,Europe
SUSC,SPDR BBARC 0-3 US CORPORATE BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SUSC.L,Fixed Income,US
SJNK,SPDR BBARC 0-5 YR US HIGH YIELD BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SJNK.L,Fixed Income,US
WDSC,SPDR MSCI WORLD SMALL CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WDSC.L,Global Equity,Global
SUKC,SPDR BBARC 0-5 YEAR GBP CORP BOND ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SUKC.L,Fixed Income,UK
ELOW,SPDR EURO STOXX LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ELOW.L,Global Equity,Europe
R2US,SPDR RUSSELL 2000 US SMALL CAP ETF,SSGA SPDR ETFS EUROPE II PLC,SP,R2US.L,Global Equity,US
VMID,VANGUARD FTSE 250 UCITS ETF,VANGUARD FUNDS PLC,SP,VMID.L,Global Equity,UK
VERX,VANGUARD FTSE DEV EUROPE EXUK UCITS ETF,VANGUARD FUNDS PLC,SP,VERX.L,Global Equity,UK
GCVB,SPDR REFINITIV GLOB CONV BOND UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,GCVB.L,Fixed Income,Global
EMH5,SPDR ICE BOFA 0-5 YR US GOV BOND UCITS,SSGA SPDR ETFS EUROPE II PLC,SP,EMH5.L,Fixed Income,US
EU35,SPDR BBARC EURO GOV 3-5 YEAR ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EU35.L,Fixed Income,Europe
EUAG,SPDR BBARC EURO AGG BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EUAG.L,Fixed Income,Europe
EUCO,SPDR BBARC  EURO CORP BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EUCO.L,Fixed Income,Europe
GOVY,SPDR BBARC EURO GOV BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GOVY.L,Fixed Income,Europe
EU13,SPDR BBARC 1-3 YR EURO GOV UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EU13.L,Fixed Income,Europe
CDIS,SPDR MSCI EUROPE CONSUMER DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,CDIS.L,Global Equity,Europe
CSTP,SPDR MSCI EUROPE CONSUMER STAPLES ETF,SSGA SPDR ETFS EUROPE II PLC,SP,CSTP.L,Global Equity,Europe
ENGY,SPDR MSCI EUR ENGY 35/20 CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ENGY.L,Global Equity,Europe
ERO,SPDR MSCI EUROPE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ERO.L,Global Equity,Europe
FNCL,SPDR MSCI EUROPE FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,FNCL.L,Global Equity,Europe
HLTH,SPDR MSCI EUROPE HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,HLTH.L,Global Equity,Europe
NDUS,SPDR MSCI EUROPE INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,NDUS.L,Global Equity,Europe
ITEC,SPDR MSCI EUROPE TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,ITEC.L,Global Equity,Europe
MTRL,SPDR MSCI EUROPE MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,MTRL.L,Global Equity,Europe
EUSC,SPDR MSCI EUROPE SMALL CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EUSC.L,Global Equity,Europe
TELE,SPDR MSCI EUROPE COMM SERV UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,TELE.L,Global Equity,Europe
UTIL,SPDR MSCI EUROPE UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,UTIL.L,Global Equity,Europe
EUSV,SPDR MSCI EUR SMCAP VALUE WEIGHTED ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EUSV.L,Global Equity,Europe
EVAL,SPDR MSCI EUROPE VALUE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,EVAL.L,Global Equity,Europe
USSC,SPDR MSCI USA SMCAP VALUE WEIGHTED ETF,SSGA SPDR ETFS EUROPE II PLC,SP,USSC.L,Global Equity,US
USVL,SPDR MSCI USA VALUE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,USVL.L,Global Equity,US
MAGI,SPDR MORNINGSTAR GLOB INFRASTRUCTURE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,MAGI.L,Alternatives,Global
SXLE,SPDR S&P US ENERGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLE.L,Alternatives,US
SXLF,SPDR S&P US FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLF.L,Global Equity,US
SXLV,SPDR S&P US HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLV.L,Global Equity,US
SXLI,SPDR S&P US INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLI.L,Global Equity,US
SXLB,SPDR S&P US MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLB.L,Global Equity,US
SXLK,SPDR S&P US TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLK.L,Global Equity,US
SXLU,SPDR S&P US UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLU.L,Global Equity,US
SXLY,SPDR S&P US CONSUMER DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLY.L,Global Equity,US
SXLP,SPDR S&P US CONSUMER STAPLES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,SXLP.L,Global Equity,US
EURE,SPDR FTSE EPRA EUR EX UK RE,SSGA SPDR ETFS EUROPE I PLC,SP,EURE.L,Global Equity,UK
JPJP,SPDR MSCI JAPAN UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,JPJP.L,Global Equity,Japan
JPEH,DR MSCI JAPAN EUR HDG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,JPEH.L,Global Equity,Europe
LUSC,SPDR BBARC  10+ US CORP BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LUSC.L,Fixed Income,US
TIPS,SPDR BBARC US TIPS UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TIPS.L,Fixed Income,US
VECP,VANGUARD EUR CORPORATE BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VECP.L,Fixed Income,Europe
VETY,VANGUARD EUR EUROZONE GOV BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VETY.L,Fixed Income,Europe
VUCP,VANGUARD USD CORPORATE BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VUCP.L,Fixed Income,US
VUTY,VANGUARD USD TREASURY BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VUTY.L,Fixed Income,US
IUCB,SPDR BBARC 3-10 US CORP BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,IUCB.L,Fixed Income,US
LGOV,SPDR BBARC 10+ EURO GOV BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LGOV.L,Fixed Income,Europe
TRS5,SPDR BBARC 3-5 US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRS5.L,Fixed Income,US
TRSX,SPDR BBARC 7-10 US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,TRSX.L,Fixed Income,US
LUTR,SPDR BBARC 10+ US TRSY BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LUTR.L,Fixed Income,US
WCOD,SPDR MSCI WORLD CONS DIS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WCOD.L,Global Equity,Global
WCOS,SPDR MSCI WORLD CONS STAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WCOS.L,Global Equity,Global
WNRG,SPDR MSCI WORLD ENERGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WNRG.L,Alternatives,Global
WFIN,SPDR MSCI WORLD FINANCIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WFIN.L,Global Equity,Global
WHEA,SPDR MSCI WORLD HEALTH CARE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WHEA.L,Global Equity,Global
WNDU,SPDR MSCI WORLD INDUSTRIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WNDU.L,Global Equity,Global
WTEC,SPDR MSCI WORLD TECHNOLOGY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WTEC.L,Global Equity,Global
WMAT,SPDR MSCI WORLD MATERIALS UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WMAT.L,Global Equity,Global
WTEL,SPDR MSCI WORLD COMM SERVE UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WTEL.L,Global Equity,Global
WUTI,SPDR MSCI WORLD UTILITIES UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WUTI.L,Global Equity,Global
XMVU,X USA MINIMUM VOLATILITY,XTRACKERS (IE) PLC,SP,XMVU.L,Global Equity,US
VEMT,VANGUARD USD EM GOV'T BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VEMT.L,Fixed Income,US
FUSA,US QUALITY INCOME UCITS ETF USD ACC,FIDELITY UCITS ICAV,SP,FUSA.L,Global Equity,US
FGQI,GLOBAL QUALITY INCOME UCITS ETF USD INC,FIDELITY UCITS ICAV,SP,FGQI.L,Global Equity,US
FUSD,US QUALITY INCOME UCITS ETF USD INC,FIDELITY UCITS ICAV,SP,FUSD.L,Global Equity,US
XMME,X MSCI EMERGING MARKETS,XTRACKERS (IE) PLC,SP,XMME.L,Global Equity,Emerging Markets
XDWG,X MSCI WORLD GBP,XTRACKERS (IE) PLC,SP,XDWG.L,Global Equity,UK
FRGE,FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRGE.L,Global Equity,Global
FRXD,FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRXD.L,Global Equity,Europe
FRGD,FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRGD.L,Global Equity,Global
FRUE,FRK LIBERTYQ U.S. EQUITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRUE.L,Global Equity,US
XUCS,X MSCI USA CONSUMER STAPLES,XTRACKERS (IE) PLC,SP,XUCS.L,Global Equity,US
XUCD,X MSCI USA CONSUMER DISCR,XTRACKERS (IE) PLC,SP,XUCD.L,Global Equity,US
XUHC,X MSCI USA HEALTH CARE,XTRACKERS (IE) PLC,SP,XUHC.L,Global Equity,US
XUFN,X MSCI USA FINANCIALS,XTRACKERS (IE) PLC,SP,XUFN.L,Global Equity,US
XUTC,X MSCI USA INFORMATION TECH,XTRACKERS (IE) PLC,SP,XUTC.L,Global Equity,US
XUEN,X MSCI USA ENERGY,XTRACKERS (IE) PLC,SP,XUEN.L,Alternatives,US
XDWL,X MSCI WORLD 1D,XTRACKERS (IE) PLC,SP,XDWL.L,Global Equity,Global
FLXE,FRK LIBERTYQ EMERGING MARKETS UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXE.L,Global Equity,Emerging Markets
FUSP,US QUALITY INCOME UCITS GBPACC HED,FIDELITY UCITS ICAV,SP,FUSP.L,Global Equity,UK
FEMI,EM QUALITY INCOME UCITS USD ACC,FIDELITY UCITS ICAV,SP,FEMI.L,Global Equity,US
FEQD,EUROPE QUALITY INCOME UCITS GBP ACC,FIDELITY UCITS ICAV,SP,FEQD.L,Global Equity,UK
FEQP,EUROPE QUALITY INCOME UCITS GBP ACC HED,FIDELITY UCITS ICAV,SP,FEQP.L,Global Equity,UK
FGQP,GLOBAL QUALITY INCOME UCITS GBPACC HED,FIDELITY UCITS ICAV,SP,FGQP.L,Global Equity,UK
GLAG,SPDR BARC BLOOM GLOBAL AGG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLAG.L,Fixed Income,Global
XUHY,XT USD HY CORPORATE BOND,XTRACKERS (IE) PLC,SP,XUHY.L,Fixed Income,US
GLAU,SPDR BBARC GBL AGG $HDG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLAU.L,Fixed Income,Global
